Nome do data point,Tempo,Valor,Processado,Comentario
uno - VP,2024-09-09 19:18:38,49.613312,49.613312,
uno - VP,2024-09-09 19:18:38,49.515648,49.515648,
uno - VP,2024-09-09 19:18:38,45.41376,45.41376,
uno - VP,2024-09-09 19:18:38,46.097408,46.097408,
uno - VP,2024-09-09 19:18:39,50.394624,50.394624,
uno - VP,2024-09-09 19:18:39,49.222656,49.222656,
uno - VP,2024-09-09 19:18:39,45.804416,45.804416,
uno - VP,2024-09-09 19:18:39,45.999744,45.999744,
uno - VP,2024-09-09 19:18:39,46.195072,46.195072,
uno - VP,2024-09-09 19:18:40,45.511424,45.511424,
uno - VP,2024-09-09 19:18:40,49.515648,49.515648,
uno - VP,2024-09-09 19:18:40,45.804416,45.804416,
uno - VP,2024-09-09 19:18:40,45.999744,45.999744,
uno - VP,2024-09-09 19:18:40,45.41376,45.41376,
uno - VP,2024-09-09 19:18:41,45.316096,45.316096,
uno - VP,2024-09-09 19:18:41,45.609088,45.609088,
uno - VP,2024-09-09 19:18:41,45.804416,45.804416,
uno - VP,2024-09-09 19:18:41,45.316096,45.316096,
uno - VP,2024-09-09 19:18:41,49.906304,49.906304,
uno - VP,2024-09-09 19:18:42,47.757696,47.757696,
uno - VP,2024-09-09 19:18:42,45.609088,45.609088,
uno - VP,2024-09-09 19:18:42,45.316096,45.316096,
uno - VP,2024-09-09 19:18:42,49.027328,49.027328,
uno - VP,2024-09-09 19:18:42,45.41376,45.41376,
uno - VP,2024-09-09 19:18:43,46.292736,46.292736,
uno - VP,2024-09-09 19:18:43,45.218432,45.218432,
uno - VP,2024-09-09 19:18:43,49.32032,49.32032,
uno - VP,2024-09-09 19:18:43,45.706752,45.706752,
uno - VP,2024-09-09 19:18:43,48.246016,48.246016,
uno - VP,2024-09-09 19:18:44,46.195072,46.195072,
uno - VP,2024-09-09 19:18:44,49.027328,49.027328,
uno - VP,2024-09-09 19:18:44,45.511424,45.511424,
uno - VP,2024-09-09 19:18:44,48.832,48.832,
uno - VP,2024-09-09 19:18:44,45.90208,45.90208,
uno - VP,2024-09-09 19:18:45,45.609088,45.609088,
uno - VP,2024-09-09 19:18:45,45.218432,45.218432,
uno - VP,2024-09-09 19:18:45,48.734336,48.734336,
uno - VP,2024-09-09 19:18:45,45.609088,45.609088,
uno - VP,2024-09-09 19:18:45,46.195072,46.195072,
uno - VP,2024-09-09 19:18:46,49.124992,49.124992,
uno - VP,2024-09-09 19:18:46,45.316096,45.316096,
uno - VP,2024-09-09 19:18:46,45.706752,45.706752,
uno - VP,2024-09-09 19:18:46,45.218432,45.218432,
uno - VP,2024-09-09 19:18:47,49.32032,49.32032,
uno - VP,2024-09-09 19:18:47,45.706752,45.706752,
uno - VP,2024-09-09 19:18:47,45.218432,45.218432,
uno - VP,2024-09-09 19:18:47,46.683392,46.683392,
uno - VP,2024-09-09 19:18:47,45.90208,45.90208,
uno - VP,2024-09-09 19:18:48,48.929664,48.929664,
uno - VP,2024-09-09 19:18:48,45.41376,45.41376,
uno - VP,2024-09-09 19:18:48,48.441344,48.441344,
uno - VP,2024-09-09 19:18:48,49.417984,49.417984,
uno - VP,2024-09-09 19:18:48,45.609088,45.609088,
uno - VP,2024-09-09 19:18:49,45.41376,45.41376,
uno - VP,2024-09-09 19:18:49,48.148352,48.148352,
uno - VP,2024-09-09 19:18:49,46.3904,46.3904,
uno - VP,2024-09-09 19:18:49,49.613312,49.613312,
uno - VP,2024-09-09 19:18:49,49.417984,49.417984,
uno - VP,2024-09-09 19:18:50,45.609088,45.609088,
uno - VP,2024-09-09 19:18:50,45.999744,45.999744,
uno - VP,2024-09-09 19:18:50,49.417984,49.417984,
uno - VP,2024-09-09 19:18:50,49.613312,49.613312,
uno - VP,2024-09-09 19:18:50,45.706752,45.706752,
uno - VP,2024-09-09 19:18:51,45.316096,45.316096,
uno - VP,2024-09-09 19:18:51,45.804416,45.804416,
uno - VP,2024-09-09 19:18:51,49.613312,49.613312,
uno - VP,2024-09-09 19:18:51,45.804416,45.804416,
uno - VP,2024-09-09 19:18:51,45.316096,45.316096,
uno - VP,2024-09-09 19:18:52,46.195072,46.195072,
uno - VP,2024-09-09 19:18:52,49.417984,49.417984,
uno - VP,2024-09-09 19:18:52,45.706752,45.706752,
uno - VP,2024-09-09 19:18:52,48.148352,48.148352,
uno - VP,2024-09-09 19:18:52,46.195072,46.195072,
uno - VP,2024-09-09 19:18:53,45.609088,45.609088,
uno - VP,2024-09-09 19:18:53,50.199296,50.199296,
uno - VP,2024-09-09 19:18:53,48.929664,48.929664,
uno - VP,2024-09-09 19:18:53,48.148352,48.148352,
uno - VP,2024-09-09 19:18:53,49.222656,49.222656,
uno - VP,2024-09-09 19:18:54,49.515648,49.515648,
uno - VP,2024-09-09 19:18:54,50.003968,50.003968,
uno - VP,2024-09-09 19:18:54,48.148352,48.148352,
uno - VP,2024-09-09 19:18:54,49.515648,49.515648,
uno - VP,2024-09-09 19:18:54,45.511424,45.511424,
uno - VP,2024-09-09 19:18:55,45.90208,45.90208,
uno - VP,2024-09-09 19:18:55,48.734336,48.734336,
uno - VP,2024-09-09 19:18:55,46.488064,46.488064,
uno - VP,2024-09-09 19:18:55,50.394624,50.394624,
uno - VP,2024-09-09 19:18:55,45.90208,45.90208,
uno - VP,2024-09-09 19:18:56,46.195072,46.195072,
uno - VP,2024-09-09 19:18:56,46.87872,46.87872,
uno - VP,2024-09-09 19:18:56,45.804416,45.804416,
uno - VP,2024-09-09 19:18:57,45.999744,45.999744,
uno - VP,2024-09-09 19:18:57,45.609088,45.609088,
uno - VP,2024-09-09 19:18:57,49.32032,49.32032,
uno - VP,2024-09-09 19:18:57,49.222656,49.222656,
uno - VP,2024-09-09 19:18:57,45.90208,45.90208,
uno - VP,2024-09-09 19:18:58,45.609088,45.609088,
uno - VP,2024-09-09 19:18:58,49.710976,49.710976,
uno - VP,2024-09-09 19:18:58,49.222656,49.222656,
uno - VP,2024-09-09 19:18:58,45.999744,45.999744,
uno - VP,2024-09-09 19:18:58,45.511424,45.511424,
uno - VP,2024-09-09 19:18:59,49.710976,49.710976,
uno - VP,2024-09-09 19:18:59,49.515648,49.515648,
uno - VP,2024-09-09 19:18:59,45.90208,45.90208,
uno - VP,2024-09-09 19:18:59,46.097408,46.097408,
uno - VP,2024-09-09 19:18:59,45.804416,45.804416,
uno - VP,2024-09-09 19:19:00,49.32032,49.32032,
uno - VP,2024-09-09 19:19:00,45.90208,45.90208,
uno - VP,2024-09-09 19:19:00,45.609088,45.609088,
uno - VP,2024-09-09 19:19:00,46.781056,46.781056,
uno - VP,2024-09-09 19:19:00,45.804416,45.804416,
uno - VP,2024-09-09 19:19:01,45.90208,45.90208,
uno - VP,2024-09-09 19:19:01,45.999744,45.999744,
uno - VP,2024-09-09 19:19:01,45.706752,45.706752,
uno - VP,2024-09-09 19:19:01,45.804416,45.804416,
uno - VP,2024-09-09 19:19:01,48.734336,48.734336,
uno - VP,2024-09-09 19:19:02,45.90208,45.90208,
uno - VP,2024-09-09 19:19:02,45.706752,45.706752,
uno - VP,2024-09-09 19:19:02,45.511424,45.511424,
uno - VP,2024-09-09 19:19:02,49.32032,49.32032,
uno - VP,2024-09-09 19:19:02,45.609088,45.609088,
uno - VP,2024-09-09 19:19:03,46.097408,46.097408,
uno - VP,2024-09-09 19:19:03,45.706752,45.706752,
uno - VP,2024-09-09 19:19:03,45.511424,45.511424,
uno - VP,2024-09-09 19:19:03,48.441344,48.441344,
uno - VP,2024-09-09 19:19:03,48.050688,48.050688,
uno - VP,2024-09-09 19:19:04,46.3904,46.3904,
uno - VP,2024-09-09 19:19:04,49.710976,49.710976,
uno - VP,2024-09-09 19:19:04,48.929664,48.929664,
uno - VP,2024-09-09 19:19:04,45.804416,45.804416,
uno - VP,2024-09-09 19:19:04,46.195072,46.195072,
uno - VP,2024-09-09 19:19:05,45.804416,45.804416,
uno - VP,2024-09-09 19:19:05,49.32032,49.32032,
uno - VP,2024-09-09 19:19:05,45.511424,45.511424,
uno - VP,2024-09-09 19:19:05,49.417984,49.417984,
uno - VP,2024-09-09 19:19:06,45.41376,45.41376,
uno - VP,2024-09-09 19:19:06,48.539008,48.539008,
uno - VP,2024-09-09 19:19:06,45.706752,45.706752,
uno - VP,2024-09-09 19:19:06,45.41376,45.41376,
uno - VP,2024-09-09 19:19:06,49.222656,49.222656,
uno - VP,2024-09-09 19:19:07,45.41376,45.41376,
uno - VP,2024-09-09 19:19:07,46.3904,46.3904,
uno - VP,2024-09-09 19:19:07,45.609088,45.609088,
uno - VP,2024-09-09 19:19:07,45.316096,45.316096,
uno - VP,2024-09-09 19:19:07,48.929664,48.929664,
uno - VP,2024-09-09 19:19:08,49.027328,49.027328,
uno - VP,2024-09-09 19:19:08,45.316096,45.316096,
uno - VP,2024-09-09 19:19:08,48.441344,48.441344,
uno - VP,2024-09-09 19:19:08,49.613312,49.613312,
uno - VP,2024-09-09 19:19:08,45.511424,45.511424,
uno - VP,2024-09-09 19:19:09,45.316096,45.316096,
uno - VP,2024-09-09 19:19:09,49.417984,49.417984,
uno - VP,2024-09-09 19:19:09,45.511424,45.511424,
uno - VP,2024-09-09 19:19:09,48.441344,48.441344,
uno - VP,2024-09-09 19:19:09,45.90208,45.90208,
uno - VP,2024-09-09 19:19:10,46.097408,46.097408,
uno - VP,2024-09-09 19:19:10,45.41376,45.41376,
uno - VP,2024-09-09 19:19:10,48.734336,48.734336,
uno - VP,2024-09-09 19:19:10,45.511424,45.511424,
uno - VP,2024-09-09 19:19:10,45.609088,45.609088,
uno - VP,2024-09-09 19:19:11,49.124992,49.124992,
uno - VP,2024-09-09 19:19:11,45.511424,45.511424,
uno - VP,2024-09-09 19:19:11,45.609088,45.609088,
uno - VP,2024-09-09 19:19:11,45.511424,45.511424,
uno - VP,2024-09-09 19:19:11,45.316096,45.316096,
uno - VP,2024-09-09 19:19:12,45.804416,45.804416,
uno - VP,2024-09-09 19:19:12,48.636672,48.636672,
uno - VP,2024-09-09 19:19:12,45.706752,45.706752,
uno - VP,2024-09-09 19:19:12,45.41376,45.41376,
uno - VP,2024-09-09 19:19:12,48.246016,48.246016,
uno - VP,2024-09-09 19:19:13,45.609088,45.609088,
uno - VP,2024-09-09 19:19:13,48.539008,48.539008,
uno - VP,2024-09-09 19:19:13,45.706752,45.706752,
uno - VP,2024-09-09 19:19:13,49.32032,49.32032,
uno - VP,2024-09-09 19:19:14,45.706752,45.706752,
uno - VP,2024-09-09 19:19:14,45.511424,45.511424,
uno - VP,2024-09-09 19:19:14,49.613312,49.613312,
uno - VP,2024-09-09 19:19:14,49.515648,49.515648,
uno - VP,2024-09-09 19:19:14,48.539008,48.539008,
uno - VP,2024-09-09 19:19:15,46.097408,46.097408,
uno - VP,2024-09-09 19:19:15,46.781056,46.781056,
uno - VP,2024-09-09 19:19:15,45.609088,45.609088,
uno - VP,2024-09-09 19:19:15,49.515648,49.515648,
uno - VP,2024-09-09 19:19:15,45.316096,45.316096,
uno - VP,2024-09-09 19:19:16,46.585728,46.585728,
uno - VP,2024-09-09 19:19:16,45.511424,45.511424,
uno - VP,2024-09-09 19:19:16,45.41376,45.41376,
uno - VP,2024-09-09 19:19:16,45.511424,45.511424,
uno - VP,2024-09-09 19:19:16,45.316096,45.316096,
uno - VP,2024-09-09 19:19:17,45.41376,45.41376,
uno - VP,2024-09-09 19:19:17,45.706752,45.706752,
uno - VP,2024-09-09 19:19:17,48.734336,48.734336,
uno - VP,2024-09-09 19:19:17,45.90208,45.90208,
uno - VP,2024-09-09 19:19:17,49.222656,49.222656,
uno - VP,2024-09-09 19:19:18,45.316096,45.316096,
uno - VP,2024-09-09 19:19:18,47.85536,47.85536,
uno - VP,2024-09-09 19:19:18,45.706752,45.706752,
uno - VP,2024-09-09 19:19:18,49.417984,49.417984,
uno - VP,2024-09-09 19:19:18,45.706752,45.706752,
uno - VP,2024-09-09 19:19:19,48.929664,48.929664,
uno - VP,2024-09-09 19:19:19,45.609088,45.609088,
uno - VP,2024-09-09 19:19:19,49.417984,49.417984,
uno - VP,2024-09-09 19:19:20,49.124992,49.124992,
uno - VP,2024-09-09 19:19:20,45.41376,45.41376,
uno - VP,2024-09-09 19:19:20,45.804416,45.804416,
uno - VP,2024-09-09 19:19:20,46.87872,46.87872,
uno - VP,2024-09-09 19:19:21,45.316096,45.316096,
uno - VP,2024-09-09 19:19:21,45.706752,45.706752,
uno - VP,2024-09-09 19:19:21,45.90208,45.90208,
uno - VP,2024-09-09 19:19:21,49.417984,49.417984,
uno - VP,2024-09-09 19:19:21,45.706752,45.706752,
uno - VP,2024-09-09 19:19:22,48.441344,48.441344,
uno - VP,2024-09-09 19:19:22,45.609088,45.609088,
uno - VP,2024-09-09 19:19:22,45.316096,45.316096,
uno - VP,2024-09-09 19:19:22,45.511424,45.511424,
uno - VP,2024-09-09 19:19:22,45.609088,45.609088,
uno - VP,2024-09-09 19:19:23,45.316096,45.316096,
uno - VP,2024-09-09 19:19:23,45.511424,45.511424,
uno - VP,2024-09-09 19:19:23,49.222656,49.222656,
uno - VP,2024-09-09 19:19:24,49.80864,49.80864,
uno - VP,2024-09-09 19:19:24,45.511424,45.511424,
uno - VP,2024-09-09 19:19:24,45.316096,45.316096,
uno - VP,2024-09-09 19:19:24,45.609088,45.609088,
uno - VP,2024-09-09 19:19:25,45.511424,45.511424,
uno - VP,2024-09-09 19:19:25,45.90208,45.90208,
uno - VP,2024-09-09 19:19:25,45.609088,45.609088,
uno - VP,2024-09-09 19:19:25,47.660032,47.660032,
uno - VP,2024-09-09 19:19:26,45.609088,45.609088,
uno - VP,2024-09-09 19:19:26,49.32032,49.32032,
uno - VP,2024-09-09 19:19:26,45.706752,45.706752,
uno - VP,2024-09-09 19:19:26,45.609088,45.609088,
uno - VP,2024-09-09 19:19:27,45.41376,45.41376,
uno - VP,2024-09-09 19:19:27,49.124992,49.124992,
uno - VP,2024-09-09 19:19:27,48.734336,48.734336,
uno - VP,2024-09-09 19:19:27,45.316096,45.316096,
uno - VP,2024-09-09 19:19:28,45.41376,45.41376,
uno - VP,2024-09-09 19:19:28,49.417984,49.417984,
uno - VP,2024-09-09 19:19:28,45.609088,45.609088,
uno - VP,2024-09-09 19:19:28,45.999744,45.999744,
uno - VP,2024-09-09 19:19:28,45.511424,45.511424,
uno - VP,2024-09-09 19:19:29,49.515648,49.515648,
uno - VP,2024-09-09 19:19:29,48.734336,48.734336,
uno - VP,2024-09-09 19:19:29,45.90208,45.90208,
uno - VP,2024-09-09 19:19:29,46.87872,46.87872,
uno - VP,2024-09-09 19:19:29,45.218432,45.218432,
uno - VP,2024-09-09 19:19:30,45.609088,45.609088,
uno - VP,2024-09-09 19:19:30,50.101632,50.101632,
uno - VP,2024-09-09 19:19:30,45.706752,45.706752,
uno - VP,2024-09-09 19:19:30,45.804416,45.804416,
uno - VP,2024-09-09 19:19:31,45.706752,45.706752,
uno - VP,2024-09-09 19:19:31,49.906304,49.906304,
uno - VP,2024-09-09 19:19:31,45.511424,45.511424,
uno - VP,2024-09-09 19:19:31,47.171712,47.171712,
uno - VP,2024-09-09 19:19:31,46.097408,46.097408,
uno - VP,2024-09-09 19:19:32,45.511424,45.511424,
uno - VP,2024-09-09 19:19:32,45.41376,45.41376,
uno - VP,2024-09-09 19:19:32,45.511424,45.511424,
uno - VP,2024-09-09 19:19:32,45.609088,45.609088,
uno - VP,2024-09-09 19:19:32,49.80864,49.80864,
uno - VP,2024-09-09 19:19:33,45.316096,45.316096,
uno - VP,2024-09-09 19:19:33,49.32032,49.32032,
uno - VP,2024-09-09 19:19:33,45.511424,45.511424,
uno - VP,2024-09-09 19:19:33,45.999744,45.999744,
uno - VP,2024-09-09 19:19:33,45.120768,45.120768,
uno - VP,2024-09-09 19:19:34,49.32032,49.32032,
uno - VP,2024-09-09 19:19:34,45.609088,45.609088,
uno - VP,2024-09-09 19:19:34,46.195072,46.195072,
uno - VP,2024-09-09 19:19:34,46.585728,46.585728,
uno - VP,2024-09-09 19:19:35,45.316096,45.316096,
uno - VP,2024-09-09 19:19:35,49.515648,49.515648,
uno - VP,2024-09-09 19:19:35,45.706752,45.706752,
uno - VP,2024-09-09 19:19:35,45.90208,45.90208,
uno - VP,2024-09-09 19:19:36,45.609088,45.609088,
uno - VP,2024-09-09 19:19:36,49.417984,49.417984,
uno - VP,2024-09-09 19:19:36,45.316096,45.316096,
uno - VP,2024-09-09 19:19:36,46.097408,46.097408,
uno - VP,2024-09-09 19:19:37,49.906304,49.906304,
uno - VP,2024-09-09 19:19:37,45.316096,45.316096,
uno - VP,2024-09-09 19:19:37,48.34368,48.34368,
uno - VP,2024-09-09 19:19:37,48.636672,48.636672,
uno - VP,2024-09-09 19:19:37,49.32032,49.32032,
uno - VP,2024-09-09 19:19:38,45.316096,45.316096,
uno - VP,2024-09-09 19:19:38,48.441344,48.441344,
uno - VP,2024-09-09 19:19:38,48.34368,48.34368,
uno - VP,2024-09-09 19:19:38,46.488064,46.488064,
uno - VP,2024-09-09 19:19:38,45.316096,45.316096,
uno - VP,2024-09-09 19:19:39,48.148352,48.148352,
uno - VP,2024-09-09 19:19:39,45.804416,45.804416,
uno - VP,2024-09-09 19:19:39,45.41376,45.41376,
uno - VP,2024-09-09 19:19:39,48.929664,48.929664,
uno - VP,2024-09-09 19:19:40,45.804416,45.804416,
uno - VP,2024-09-09 19:19:40,45.609088,45.609088,
uno - VP,2024-09-09 19:19:40,45.41376,45.41376,
uno - VP,2024-09-09 19:19:40,49.32032,49.32032,
uno - VP,2024-09-09 19:19:40,45.41376,45.41376,
uno - VP,2024-09-09 19:19:41,45.511424,45.511424,
uno - VP,2024-09-09 19:19:41,45.41376,45.41376,
uno - VP,2024-09-09 19:19:41,45.511424,45.511424,
uno - VP,2024-09-09 19:19:41,45.804416,45.804416,
uno - VP,2024-09-09 19:19:41,45.511424,45.511424,
uno - VP,2024-09-09 19:19:42,46.195072,46.195072,
uno - VP,2024-09-09 19:19:42,49.222656,49.222656,
uno - VP,2024-09-09 19:19:42,45.706752,45.706752,
uno - VP,2024-09-09 19:19:42,48.539008,48.539008,
uno - VP,2024-09-09 19:19:42,45.999744,45.999744,
uno - VP,2024-09-09 19:19:43,45.706752,45.706752,
uno - VP,2024-09-09 19:19:43,49.027328,49.027328,
uno - VP,2024-09-09 19:19:43,48.734336,48.734336,
uno - VP,2024-09-09 19:19:43,45.706752,45.706752,
uno - VP,2024-09-09 19:19:43,45.511424,45.511424,
uno - VP,2024-09-09 19:19:44,49.80864,49.80864,
uno - VP,2024-09-09 19:19:44,45.41376,45.41376,
uno - VP,2024-09-09 19:19:44,45.90208,45.90208,
uno - VP,2024-09-09 19:19:44,49.417984,49.417984,
uno - VP,2024-09-09 19:19:44,45.41376,45.41376,
uno - VP,2024-09-09 19:19:45,49.222656,49.222656,
uno - VP,2024-09-09 19:19:45,45.609088,45.609088,
uno - VP,2024-09-09 19:19:45,46.195072,46.195072,
uno - VP,2024-09-09 19:19:45,45.609088,45.609088,
uno - VP,2024-09-09 19:19:45,50.003968,50.003968,
uno - VP,2024-09-09 19:19:46,48.148352,48.148352,
uno - VP,2024-09-09 19:19:46,46.097408,46.097408,
uno - VP,2024-09-09 19:19:46,49.80864,49.80864,
uno - VP,2024-09-09 19:19:46,45.706752,45.706752,
uno - VP,2024-09-09 19:19:46,45.804416,45.804416,
uno - VP,2024-09-09 19:19:47,49.124992,49.124992,
uno - VP,2024-09-09 19:19:47,49.515648,49.515648,
uno - VP,2024-09-09 19:19:47,45.511424,45.511424,
uno - VP,2024-09-09 19:19:47,47.85536,47.85536,
uno - VP,2024-09-09 19:19:47,48.34368,48.34368,
uno - VP,2024-09-09 19:19:48,45.511424,45.511424,
uno - VP,2024-09-09 19:19:48,45.609088,45.609088,
uno - VP,2024-09-09 19:19:48,50.980608,50.980608,
uno - VP,2024-09-09 19:19:48,46.488064,46.488064,
uno - VP,2024-09-09 19:19:49,49.710976,49.710976,
uno - VP,2024-09-09 19:19:49,45.804416,45.804416,
uno - VP,2024-09-09 19:19:49,48.441344,48.441344,
uno - VP,2024-09-09 19:19:49,46.292736,46.292736,
uno - VP,2024-09-09 19:19:49,46.195072,46.195072,
uno - VP,2024-09-09 19:19:50,45.609088,45.609088,
uno - VP,2024-09-09 19:19:50,45.706752,45.706752,
uno - VP,2024-09-09 19:19:50,47.757696,47.757696,
uno - VP,2024-09-09 19:19:50,45.511424,45.511424,
uno - VP,2024-09-09 19:19:50,45.609088,45.609088,
uno - VP,2024-09-09 19:19:51,45.706752,45.706752,
uno - VP,2024-09-09 19:19:51,48.929664,48.929664,
uno - VP,2024-09-09 19:19:51,45.90208,45.90208,
uno - VP,2024-09-09 19:19:51,45.609088,45.609088,
uno - VP,2024-09-09 19:19:51,45.511424,45.511424,
uno - VP,2024-09-09 19:19:52,48.34368,48.34368,
uno - VP,2024-09-09 19:19:52,46.781056,46.781056,
uno - VP,2024-09-09 19:19:52,45.41376,45.41376,
uno - VP,2024-09-09 19:19:52,50.101632,50.101632,
uno - VP,2024-09-09 19:19:52,48.34368,48.34368,
uno - VP,2024-09-09 19:19:53,45.511424,45.511424,
uno - VP,2024-09-09 19:19:53,45.41376,45.41376,
uno - VP,2024-09-09 19:19:53,49.80864,49.80864,
uno - VP,2024-09-09 19:19:53,48.539008,48.539008,
uno - VP,2024-09-09 19:19:53,48.441344,48.441344,
uno - VP,2024-09-09 19:19:54,46.292736,46.292736,
uno - VP,2024-09-09 19:19:54,49.613312,49.613312,
uno - VP,2024-09-09 19:19:54,49.027328,49.027328,
uno - VP,2024-09-09 19:19:54,49.124992,49.124992,
uno - VP,2024-09-09 19:19:54,46.3904,46.3904,
uno - VP,2024-09-09 19:19:55,49.906304,49.906304,
uno - VP,2024-09-09 19:19:55,49.124992,49.124992,
uno - VP,2024-09-09 19:19:55,45.706752,45.706752,
uno - VP,2024-09-09 19:19:55,45.609088,45.609088,
uno - VP,2024-09-09 19:19:55,45.41376,45.41376,
uno - VP,2024-09-09 19:19:56,45.609088,45.609088,
uno - VP,2024-09-09 19:19:56,45.120768,45.120768,
uno - VP,2024-09-09 19:19:56,45.316096,45.316096,
uno - VP,2024-09-09 19:19:56,49.613312,49.613312,
uno - VP,2024-09-09 19:19:57,45.41376,45.41376,
uno - VP,2024-09-09 19:19:57,48.636672,48.636672,
uno - VP,2024-09-09 19:19:57,49.417984,49.417984,
uno - VP,2024-09-09 19:19:57,49.710976,49.710976,
uno - VP,2024-09-09 19:19:57,45.706752,45.706752,
uno - VP,2024-09-09 19:19:58,45.316096,45.316096,
uno - VP,2024-09-09 19:19:58,48.148352,48.148352,
uno - VP,2024-09-09 19:19:58,45.706752,45.706752,
uno - VP,2024-09-09 19:19:58,45.316096,45.316096,
uno - VP,2024-09-09 19:19:59,49.027328,49.027328,
uno - VP,2024-09-09 19:19:59,45.511424,45.511424,
uno - VP,2024-09-09 19:19:59,47.562368,47.562368,
uno - VP,2024-09-09 19:19:59,49.222656,49.222656,
uno - VP,2024-09-09 19:19:59,49.906304,49.906304,
uno - VP,2024-09-09 19:20:00,45.511424,45.511424,
uno - VP,2024-09-09 19:20:00,45.41376,45.41376,
uno - VP,2024-09-09 19:20:00,49.417984,49.417984,
uno - VP,2024-09-09 19:20:00,45.41376,45.41376,
uno - VP,2024-09-09 19:20:00,48.539008,48.539008,
uno - VP,2024-09-09 19:20:01,45.804416,45.804416,
uno - VP,2024-09-09 19:20:01,45.218432,45.218432,
uno - VP,2024-09-09 19:20:01,49.32032,49.32032,
uno - VP,2024-09-09 19:20:01,48.539008,48.539008,
uno - VP,2024-09-09 19:20:01,45.706752,45.706752,
uno - VP,2024-09-09 19:20:02,45.41376,45.41376,
uno - VP,2024-09-09 19:20:02,45.706752,45.706752,
uno - VP,2024-09-09 19:20:02,49.32032,49.32032,
uno - VP,2024-09-09 19:20:03,49.417984,49.417984,
uno - VP,2024-09-09 19:20:03,48.050688,48.050688,
uno - VP,2024-09-09 19:20:03,45.41376,45.41376,
uno - VP,2024-09-09 19:20:03,49.515648,49.515648,
uno - VP,2024-09-09 19:20:03,49.80864,49.80864,
uno - VP,2024-09-09 19:20:04,45.804416,45.804416,
uno - VP,2024-09-09 19:20:04,46.976384,46.976384,
uno - VP,2024-09-09 19:20:04,49.417984,49.417984,
uno - VP,2024-09-09 19:20:04,49.222656,49.222656,
uno - VP,2024-09-09 19:20:04,45.706752,45.706752,
uno - VP,2024-09-09 19:20:05,45.999744,45.999744,
uno - VP,2024-09-09 19:20:05,45.609088,45.609088,
uno - VP,2024-09-09 19:20:05,46.3904,46.3904,
uno - VP,2024-09-09 19:20:05,45.804416,45.804416,
uno - VP,2024-09-09 19:20:05,45.90208,45.90208,
uno - VP,2024-09-09 19:20:06,45.41376,45.41376,
uno - VP,2024-09-09 19:20:06,45.609088,45.609088,
uno - VP,2024-09-09 19:20:06,45.706752,45.706752,
uno - VP,2024-09-09 19:20:06,45.609088,45.609088,
uno - VP,2024-09-09 19:20:06,45.511424,45.511424,
uno - VP,2024-09-09 19:20:07,49.32032,49.32032,
uno - VP,2024-09-09 19:20:07,48.636672,48.636672,
uno - VP,2024-09-09 19:20:07,46.976384,46.976384,
uno - VP,2024-09-09 19:20:07,45.41376,45.41376,
uno - VP,2024-09-09 19:20:08,49.515648,49.515648,
uno - VP,2024-09-09 19:20:08,45.804416,45.804416,
uno - VP,2024-09-09 19:20:08,47.464704,47.464704,
uno - VP,2024-09-09 19:20:08,49.222656,49.222656,
uno - VP,2024-09-09 19:20:08,47.757696,47.757696,
uno - VP,2024-09-09 19:20:09,48.148352,48.148352,
uno - VP,2024-09-09 19:20:09,46.097408,46.097408,
uno - VP,2024-09-09 19:20:09,49.222656,49.222656,
uno - VP,2024-09-09 19:20:09,49.710976,49.710976,
uno - VP,2024-09-09 19:20:10,45.804416,45.804416,
uno - VP,2024-09-09 19:20:10,45.511424,45.511424,
uno - VP,2024-09-09 19:20:10,45.609088,45.609088,
uno - VP,2024-09-09 19:20:10,48.929664,48.929664,
uno - VP,2024-09-09 19:20:11,45.41376,45.41376,
uno - VP,2024-09-09 19:20:11,45.511424,45.511424,
uno - VP,2024-09-09 19:20:11,45.609088,45.609088,
uno - VP,2024-09-09 19:20:11,48.441344,48.441344,
uno - VP,2024-09-09 19:20:11,45.706752,45.706752,
uno - VP,2024-09-09 19:20:12,45.41376,45.41376,
uno - VP,2024-09-09 19:20:12,49.027328,49.027328,
uno - VP,2024-09-09 19:20:12,45.41376,45.41376,
uno - VP,2024-09-09 19:20:12,46.097408,46.097408,
uno - VP,2024-09-09 19:20:12,45.316096,45.316096,
uno - VP,2024-09-09 19:20:13,49.124992,49.124992,
uno - VP,2024-09-09 19:20:13,50.003968,50.003968,
uno - VP,2024-09-09 19:20:13,45.90208,45.90208,
uno - VP,2024-09-09 19:20:13,45.120768,45.120768,
uno - VP,2024-09-09 19:20:13,49.32032,49.32032,
uno - VP,2024-09-09 19:20:14,49.710976,49.710976,
uno - VP,2024-09-09 19:20:14,47.757696,47.757696,
uno - VP,2024-09-09 19:20:14,45.804416,45.804416,
uno - VP,2024-09-09 19:20:14,45.609088,45.609088,
uno - VP,2024-09-09 19:20:14,45.41376,45.41376,
uno - VP,2024-09-09 19:20:15,48.832,48.832,
uno - VP,2024-09-09 19:20:15,45.609088,45.609088,
uno - VP,2024-09-09 19:20:15,49.222656,49.222656,
uno - VP,2024-09-09 19:20:15,45.609088,45.609088,
uno - VP,2024-09-09 19:20:15,45.316096,45.316096,
uno - VP,2024-09-09 19:20:16,45.706752,45.706752,
uno - VP,2024-09-09 19:20:16,45.999744,45.999744,
uno - VP,2024-09-09 19:20:16,45.511424,45.511424,
